44393
209306
59105
208753
59514
63800
147028
35280
4755
262791
268976
39572
40934
200105
6424
36369
53356
23764
24115
268860
57463
265629
272156
13586
22381
44530
6453
52863
7195
6762
49709
3303
1299
23673
206003
272786
7721
174
53087
3356
32653
22548
328266
39249
5511
39120
328320
39686
21838
15802
61568
51185
212895
12615
4826
24961
61792
16397
6830
1239
2914
15830
5617
14840
7004
16347
8932
328832
37721
20912
6849
142271
61302
60539
132203
57304
37100
12713
263152
270627
206271
4809
29390
60707
8953
53427
3223
53184
37468
6461
6939
137409
396998
52873
9002
32097
13786
209533
16265
56630
56662
205794
203472
34549
20764
141310
133210
132337
262589
8167
3204
24748
8966
43733
50058
265484
25478
59605
56665
8529
207934
15353
272713
11058
55655
35625
63293
61951
8309
55836
40850
31500
1273
44570
32098
16276
12297
3257
3209
33891
150000
140731
52320
8732
45352
58057
50629
20473
47787
267035
22356
52468
212483
151364
38623
3491
1031
16735
201749
138840
59796
8772
50673
9505
1828
4230
268843
29049
62081
57695
269310
135269
34927
133275
215828
211895
267548
8849
1916
17639
9498
211288
46844
141466
8359
197563
6057
53062
265244
207336
24429
270819
28329
28669
39737
38255
51706
51095
61522
264479
8714
20495
25091
198150
207176
52634
25596
34465
211293
62663
328112
39351
264409
148968
45896
17494
61973
34307
60068
398465
41327
6663
3549
7018
15412
4637
204805
31554
29632
9680
17819
56655
37662
132768
147224
60280
9299
50263
7049
263444
28263
8551
9049
8492
30844
9583
4455
61573
207841
41051
39668
44306
198516
9500
45474
28283
262287
271201
41095
3233
6774
945
29396
14630
34872
267467
401110
18229
2
61696
207656
53667
198949
138263
270863
267573
64049
267613
35598
835
60326
286
12779
39386
52095
62
55900
7473
270814
4764
132602
4775
10099
55518
328677
63859
263608
6204
269096
3216
293
23860
200780
49612
9009
203574
138121
273568
47957
50084
9121
131330
58453
24482
19114
270776
132960
1221
9198
58299
35661
47158
63516
2027
268661
270294
43426
23855
35710
12310
4766
211360
21574
329033
268568
153370
20485
45117
49800
263812
270764
213045
21859
7719
135607
262977
212508
906
201054
58717
33823
138997
141237
263998
1
29314
28571
16637
265187
15924
141047
8757
3326
25145
138362
264556
60503
4657
44103
12186
52694
142505
3
47272
265066
52613
267217
60171
48605
23815
9425
1140
30781
36351
34984
263237
149268
14907
17676
852
9304
212477
27738
329249
328585
268935
8708
13004
52925
262494
210633
1251
47734
132116
22773
135709
2500
43727
61595
37282
136334
6894
14259
60812
270735
209
49476
263903
197731
61955
135202
271253
28604
26415
39603
2907
270921
17686
206016
200612
267294
8926
135025
265482
12956
262503
139831
269194
22355
150369
58405
150803
44901
6695
55410
150178
267291
38571
9409
151420
58601
209141
50952
28305
4842
22611
6810
58715
38008
18002
197103
61832
50839
43298
9930
263270
52971
55818
64496
268267
135782
51873
199414
23693
11432
38195
136374
138211
38047
262691
8928
28346
47160
62240
55256
57724
135817
37497
265135
50131
50300
12389
41047
53231
202888
58778
7474
23106
139317
8100
6083
15605
211157
52941
18041
134823
39180
269327
269098
51088
49981
50917
47872
209735
5
13259
59947
6777
45296
62642
61599
271660
26
41805
268713
53828
61292
138064
559
32787
4635
263432
4
53086
37613
917
40633
151690
17885
21277
51375
52551
49304
7489
10075
1764
263516
269956
136479
37629
52660
38001
28260
263945
52005
3214
2497
53013
924
59318
18403
270325
9607
136168
151062
272524
55329
10026
44684
29169
63331
62255
139901
9730
53181
212271
63927
263154
33438
35847
23520
45489
63023
268251
269237
264939
5306
198077
24889
8468
52210
9050
263950
138717
23640
12491
46887
271046
47200
12735
9370
262907
262785
14570
45274
64073
48200
132837
10089
400282
3920
64126
150315
268862
8095
31034
208905
37195
20932
268330
11758
269589
60021
56430
328317
57187
8803
18187
8452
46997
5413
25933
152144
270263
50509
140171
271548
31133
202662
133647
262253
37179
52376
199524
10241
141275
135684
60764
206221
31200
327708
273527
29226
266389
140421
24534
50293
263009
15645
264129
22822
199545
38278
25198
18233
269146
955
40676
269331
5416
52772
20879
264135
7600
5713
212934
16685
265377
28649
26312
47674
41913
14618
18747
208972
210233
31713
48850
266602
4229
30132
205329
214976
268404
51396
28663
7303
142394
28294
45430
214668
141626
28598
46562
57406
61112
17557
1121
262376
201053
20562
264367
17806
202427
701
9269
262883
8860
3462
31122
23947
263099
48858
47864
203446
394256
137491
215664
24785
44484
263431
60924
8449
35346
33597
